,key,thread,worker,prefix,group,start,finish,stimulus_id,called_from,begins,ends,duration,size,time
101,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 116, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5370405
102,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 58, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5377865
103,"('chunk_max-partial-8c47771865924cf589c1b50dcf089083', 29, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-8c47771865924cf589c1b50dcf089083,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5385375
104,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 115, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5393271
105,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 115, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5400696
106,"('array-8838909ee9756e34565341881e2e6f0c', 115)",,,array,array-8838909ee9756e34565341881e2e6f0c,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5407934
107,"('array-8838909ee9756e34565341881e2e6f0c', 115)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5415726
108,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 115, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5423014
109,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 115, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5430553
110,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 114, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5437932
111,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 114, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5445685
112,"('array-8838909ee9756e34565341881e2e6f0c', 114)",,,array,array-8838909ee9756e34565341881e2e6f0c,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5453098
113,"('array-8838909ee9756e34565341881e2e6f0c', 114)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.546084
114,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 114, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.546817
115,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 114, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5475543
116,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 57, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5483098
117,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 115, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.549052
118,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 114, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.549784
119,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 57, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5505345
120,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 113, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5512662
121,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 113, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5520318
122,"('array-8838909ee9756e34565341881e2e6f0c', 113)",,,array,array-8838909ee9756e34565341881e2e6f0c,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5527668
123,"('array-8838909ee9756e34565341881e2e6f0c', 113)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5535445
124,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 113, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5542598
125,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 113, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5550601
126,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 112, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.555768
127,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 112, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.556545
128,"('array-8838909ee9756e34565341881e2e6f0c', 112)",,,array,array-8838909ee9756e34565341881e2e6f0c,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5572734
129,"('array-8838909ee9756e34565341881e2e6f0c', 112)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5580509
130,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 112, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5587733
131,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 112, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5595295
132,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 56, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5602884
133,"('chunk_min-partial-8dd005561753a0069a30a564b3da22ea', 28, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-8dd005561753a0069a30a564b3da22ea,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.561047
134,"('chunk_min-partial-70478972c24ad36db8a8ba4b71d9b19e', 14, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-70478972c24ad36db8a8ba4b71d9b19e,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5618274
135,"('chunk_min-partial-eae2c97178933c943d2a84b655f67bd7', 7, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-eae2c97178933c943d2a84b655f67bd7,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5625846
136,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 113, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.563336
137,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 112, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5640895
138,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 56, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5648413
139,"('chunk_max-partial-8c47771865924cf589c1b50dcf089083', 28, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-8c47771865924cf589c1b50dcf089083,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5656128
140,"('chunk_max-partial-1910eb1fea4393b8b46bad62e1bd1e92', 14, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-1910eb1fea4393b8b46bad62e1bd1e92,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5663502
141,"('chunk_max-partial-f78aee4c09e3436f38e7e309f22673d5', 7, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-f78aee4c09e3436f38e7e309f22673d5,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5670946
142,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 111, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.567851
143,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 111, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5686264
144,"('array-8838909ee9756e34565341881e2e6f0c', 111)",,,array,array-8838909ee9756e34565341881e2e6f0c,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5693772
145,"('array-8838909ee9756e34565341881e2e6f0c', 111)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.57015
146,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 111, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5709124
147,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 111, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5715966
148,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 110, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5723438
149,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 110, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5731187
150,"('array-8838909ee9756e34565341881e2e6f0c', 110)",,,array,array-8838909ee9756e34565341881e2e6f0c,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5738626
151,"('array-8838909ee9756e34565341881e2e6f0c', 110)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.574639
152,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 110, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5753741
153,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 111, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5761175
154,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 110, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5768783
155,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 55, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5776253
156,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 110, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5783823
157,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 55, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5791404
158,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 109, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.579899
159,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 109, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5807004
160,"('array-8838909ee9756e34565341881e2e6f0c', 109)",,,array,array-8838909ee9756e34565341881e2e6f0c,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5814364
161,"('array-8838909ee9756e34565341881e2e6f0c', 109)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.582221
162,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 109, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.582946
163,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 109, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5837064
164,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 108, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5844624
165,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 108, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5852454
166,"('array-8838909ee9756e34565341881e2e6f0c', 108)",,,array,array-8838909ee9756e34565341881e2e6f0c,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5859914
167,"('array-8838909ee9756e34565341881e2e6f0c', 108)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5868037
168,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 108, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5874815
169,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 108, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5882218
170,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 54, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5889614
171,"('chunk_min-partial-8dd005561753a0069a30a564b3da22ea', 27, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-8dd005561753a0069a30a564b3da22ea,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.589717
172,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 109, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5904846
173,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 108, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5912457
174,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 54, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5920095
175,"('chunk_max-partial-8c47771865924cf589c1b50dcf089083', 27, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-8c47771865924cf589c1b50dcf089083,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5927727
176,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 107, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5935354
177,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 107, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.594314
178,"('array-8838909ee9756e34565341881e2e6f0c', 107)",,,array,array-8838909ee9756e34565341881e2e6f0c,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5950367
179,"('array-8838909ee9756e34565341881e2e6f0c', 107)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.595827
180,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 107, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5965505
181,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 107, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5972974
182,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 106, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5980337
183,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 106, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.5988204
184,"('array-8838909ee9756e34565341881e2e6f0c', 106)",,,array,array-8838909ee9756e34565341881e2e6f0c,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.599538
185,"('array-8838909ee9756e34565341881e2e6f0c', 106)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.600308
186,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 106, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.6010463
187,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 107, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.6018069
188,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 106, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.602605
189,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 53, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.6033142
190,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 106, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.604065
191,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 53, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.604823
192,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 105, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.6055918
193,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 105, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.6063817
194,"('array-8838909ee9756e34565341881e2e6f0c', 105)",,,array,array-8838909ee9756e34565341881e2e6f0c,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.6071215
195,"('array-8838909ee9756e34565341881e2e6f0c', 105)",,,array,array-8838909ee9756e34565341881e2e6f0c,waiting,processing,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.607903
196,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 105, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.608632
197,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 105, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,released,waiting,update-graph-1713455680.1067564,tcp://10.201.0.220:8786,,,,,1713455681.6093833
